5624.400 5623.200 5626.000 1 2 2434 2743422600.000 6749 13:17:01
5624.400 5623.000 5626.000 1 2 2434 2743422600.000 6749 13:17:01
5624.400 5620.600 5625.800 1 1 2434 2743422600.000 6749 13:17:03
5624.400 5622.200 5625.200 1 1 2434 2743422600.000 6749 13:17:03
5624.400 5622.200 5625.800 1 1 2434 2743422600.000 6749 13:17:04
5624.400 5622.200 5625.800 1 1 2434 2743422600.000 6749 13:17:04
5624.400 5621.400 5625.800 1 2 2434 2743422600.000 6749 13:17:05
5624.400 5620.600 5625.800 1 3 2434 2743422600.000 6749 13:17:05
5624.400 5620.600 5625.000 1 1 2434 2743422600.000 6749 13:17:06
5624.400 5620.800 5625.000 1 1 2434 2743422600.000 6749 13:17:06
5624.400 5620.600 5624.800 1 1 2434 2743422600.000 6749 13:17:07
5624.400 5620.800 5624.800 2 1 2434 2743422600.000 6749 13:17:07
5624.400 5624.800 5625.000 1 1 2434 2743422600.000 6749 13:17:08
5624.400 5624.800 5625.000 1 1 2434 2743422600.000 6749 13:17:08
5624.800 5621.000 5624.400 2 1 2435 2744547560.000 6748 13:17:09
5624.800 5621.000 5624.400 2 1 2435 2744547560.000 6748 13:17:09
5624.400 5621.200 5625.600 1 1 2436 2745672440.000 6748 13:17:10
5624.400 5621.400 5625.600 1 1 2436 2745672440.000 6748 13:17:10
5624.400 5621.600 5626.000 1 2 2436 2745672440.000 6748 13:17:11
5624.400 5621.800 5624.800 1 1 2436 2745672440.000 6748 13:17:11
5624.400 5622.000 5624.800 2 1 2436 2745672440.000 6748 13:17:12
5624.800 5622.800 5626.000 1 2 2437 2746797400.000 6748 13:17:12
5624.800 5622.000 5626.000 1 2 2437 2746797400.000 6748 13:17:13
5626.000 5622.200 5624.800 1 1 2438 2747922600.000 6749 13:17:14
5626.000 5622.200 5624.800 1 1 2438 2747922600.000 6749 13:17:14
5624.800 5622.800 5626.000 1 3 2439 2749047560.000 6749 13:17:15
5624.800 5623.000 5625.800 1 1 2439 2749047560.000 6749 13:17:15
5624.800 5623.000 5625.800 2 1 2439 2749047560.000 6749 13:17:16
5624.800 5623.400 5625.800 1 1 2439 2749047560.000 6749 13:17:16
5624.800 5623.400 5626.000 1 3 2439 2749047560.000 6749 13:17:17
5624.800 5623.600 5626.000 1 3 2439 2749047560.000 6749 13:17:17
5624.800 5623.600 5626.000 1 3 2439 2749047560.000 6749 13:17:18
